none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
4.7898577841937415,3.1908643661945386,0.16599091653469117,5.561344362454743,1.6361868851739279,1.3046693147667885,4.667270528185812,3.428523497828452,-0.2907530189767795
5.914276695272196,4.082710707473628,0.174357369637029,6.947745143209597,4.136241601986245,0.6870223467251343,5.437681649547094,3.847017704057921,-0.21678886170888528
5.597175984723378,4.062570707110105,0.13634335889129914,5.20954233634008,4.3822600291129845,1.00326344351166,5.073017319528821,3.2492484310358183,-0.18740632010700253
5.863726084334292,4.187371036970729,0.1630934020164302,4.302293939863858,3.0512741266697296,1.5428222371185036,6.593056388707128,3.58346812102994,0.004691570440970096
5.819854350274979,3.7826288845696467,0.26357999715973846,5.701433226126172,4.512828661630641,1.211419887295072,4.909300691545703,4.098323533547515,-0.2791081783132888
6.211207082870451,4.545257500164105,0.2570998229024813,7.537080339065707,3.5086489404934253,1.228207724748214,6.538614149090714,4.9372899035068265,0.6112850984189185
6.058328170252899,3.852970004679063,0.2362958604855642,6.882952774722767,4.053448524481982,1.6721048937056835,7.005319195916354,4.493642325910443,0.08371226477156775
5.651472444214699,4.127564154019219,0.24409538640279416,6.078196871964567,4.524004422263929,1.5072872110313493,6.028973882754334,3.6292384347767523,0.16517160362260971
5.46575366562001,3.5706485928601417,0.2677421347103196,3.070256981300788,2.813164359105775,1.0416672546779095,5.0463192267136785,3.216837278149329,0.1057481325201071
6.186014886925858,3.6094841648731646,0.1898919851461158,5.547176555857493,3.021361226825344,2.061978281424941,6.736059440107349,4.318375651235414,-0.005154411352295227
6.154988999960238,3.958289398702582,0.24809276058786078,4.602326428724709,2.6055162316549905,1.4679520891586728,6.167421900633578,4.345483490635252,0.19943617804839803
6.662449060388601,4.361588430792432,0.09525276832522994,8.264689091712878,4.446973607791917,1.8155709026016809,7.014233471977413,3.7698989213337666,-0.3452531329590751
6.377954325617338,4.221448022114218,0.17619186222371558,7.574608695905656,3.46487159166493,1.4705820993108705,4.245851555340894,4.005018590803834,-0.0654582784706065
6.316257172442256,3.8282452338811153,0.22694641795672713,4.938426877463443,5.323804747172755,1.4792072899439064,6.674172680081431,3.6901275086940153,0.36221579232397083
5.7209761945034,4.459193765637236,0.13124057646540652,4.994801474828288,3.7424996616762347,1.7988825825948846,6.161445697227296,5.197213944745093,0.04027747328277236
6.2134332464057795,4.014710386702565,0.18210733520038258,3.3215627362202484,3.356485569396979,1.9861656834537667,8.072509267146396,4.053247070218117,-0.1838851823738584
5.18091509121148,4.175536303199838,0.18688044194382777,5.509599919045604,4.229180117026838,1.591021842009358,5.387416968928892,3.9596853864868247,0.40159551825717443
5.565013508442927,3.767350972294041,0.10668185481900867,2.6618718062446343,3.450964074261324,0.7813994461462229,6.8121973971399585,4.1878821086604425,-0.2646677647828438
